model	num_x	num_r	num_p	p_n	p_l	p_q	p_p	p_e	p_L	p_Q	p_P	p_E	p_o	combinations	value
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_1_08_06	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_1_10_14	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_1_12_10	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_1_16_08	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_6_08_06	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_6_10_14	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_6_12_10	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_6_16_08	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_7_08_06	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_7_10_14	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_7_12_10	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_7_16_08	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_8_08_06	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_8_10_14	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_8_12_10	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_8_16_08	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_9_08_06	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_9_10_14	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_9_12_10	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_9_16_08	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_1_08_06	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_1_10_14	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_1_12_10	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_1_16_08	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_6_08_06	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_6_10_14	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_6_12_10	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_6_16_08	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_7_08_06	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_7_10_14	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_7_12_10	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_7_16_08	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_8_08_06	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_8_10_14	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_8_12_10	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_8_16_08	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_9_08_06	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_9_10_14	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_9_12_10	1
{odea2007_fig3-user}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_9_16_08	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	1_1_08_06	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	1_1_10_14	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	1_1_12_10	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	1_1_16_08	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	1_6_08_06	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	1_6_10_14	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	1_6_12_10	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	1_6_16_08	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	1_7_08_06	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	1_7_10_14	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	1_7_12_10	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	1_7_16_08	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	1_8_08_06	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	1_8_10_14	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	1_8_12_10	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	1_8_16_08	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	1_9_08_06	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	1_9_10_14	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	1_9_12_10	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	1_9_16_08	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	2_1_08_06	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	2_1_10_14	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	2_1_12_10	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	2_1_16_08	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	2_6_08_06	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	2_6_10_14	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	2_6_12_10	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	2_6_16_08	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	2_7_08_06	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	2_7_10_14	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	2_7_12_10	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	2_7_16_08	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	2_8_08_06	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	2_8_10_14	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	2_8_12_10	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	2_8_16_08	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	2_9_08_06	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	2_9_10_14	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	2_9_12_10	1
{orfao2008_fig2-user}	12	8	13	0	1	0	0	0	0	0	0	0	0.5	2_9_16_08	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	1_1_08_06	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	1_1_10_14	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	1_1_12_10	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	1_1_16_08	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	1_6_08_06	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	1_6_10_14	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	1_6_12_10	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	1_6_16_08	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	1_7_08_06	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	1_7_10_14	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	1_7_12_10	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	1_7_16_08	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	1_8_08_06	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	1_8_10_14	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	1_8_12_10	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	1_8_16_08	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	1_9_08_06	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	1_9_10_14	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	1_9_12_10	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	1_9_16_08	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	2_1_08_06	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	2_1_10_14	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	2_1_12_10	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	2_1_16_08	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	2_6_08_06	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	2_6_10_14	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	2_6_12_10	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	2_6_16_08	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	2_7_08_06	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	2_7_10_14	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	2_7_12_10	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	2_7_16_08	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	2_8_08_06	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	2_8_10_14	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	2_8_12_10	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	2_8_16_08	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	2_9_08_06	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	2_9_10_14	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	2_9_12_10	1
{ouattara2008_fig3}	3	6	6	0.16666666666666666	0.8333333333333334	0	0	0	0	0	0	0	0	2_9_16_08	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	1_1_08_06	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	1_1_10_14	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	1_1_12_10	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	1_1_16_08	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	1_6_08_06	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	1_6_10_14	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	1_6_12_10	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	1_6_16_08	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	1_7_08_06	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	1_7_10_14	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	1_7_12_10	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	1_7_16_08	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	1_8_08_06	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	1_8_10_14	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	1_8_12_10	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	1_8_16_08	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	1_9_08_06	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	1_9_10_14	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	1_9_12_10	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	1_9_16_08	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	2_1_08_06	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	2_1_10_14	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	2_1_12_10	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	2_1_16_08	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	2_6_08_06	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	2_6_10_14	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	2_6_12_10	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	2_6_16_08	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	2_7_08_06	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	2_7_10_14	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	2_7_12_10	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	2_7_16_08	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	2_8_08_06	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	2_8_10_14	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	2_8_12_10	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	2_8_16_08	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	2_9_08_06	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	2_9_10_14	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	2_9_12_10	1
{panteleev2002_fig1-user}	8	5	9	0	1	0	0	0	0	0	0	0	0	2_9_16_08	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_1_08_06	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_1_10_14	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_1_12_10	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_1_16_08	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_6_08_06	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_6_10_14	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_6_12_10	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_6_16_08	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_7_08_06	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_7_10_14	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_7_12_10	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_7_16_08	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_8_08_06	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_8_10_14	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_8_12_10	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_8_16_08	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_9_08_06	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_9_10_14	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_9_12_10	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_9_16_08	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_1_08_06	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_1_10_14	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_1_12_10	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_1_16_08	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_6_08_06	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_6_10_14	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_6_12_10	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_6_16_08	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_7_08_06	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_7_10_14	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_7_12_10	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_7_16_08	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_8_08_06	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_8_10_14	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_8_12_10	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_8_16_08	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_9_08_06	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_9_10_14	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_9_12_10	1
{panteleev2002_fig2a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_9_16_08	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_1_08_06	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_1_10_14	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_1_12_10	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_1_16_08	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_6_08_06	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_6_10_14	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_6_12_10	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_6_16_08	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_7_08_06	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_7_10_14	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_7_12_10	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_7_16_08	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_8_08_06	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_8_10_14	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_8_12_10	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_8_16_08	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_9_08_06	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_9_10_14	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_9_12_10	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	1_9_16_08	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_1_08_06	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_1_10_14	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_1_12_10	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_1_16_08	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_6_08_06	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_6_10_14	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_6_12_10	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_6_16_08	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_7_08_06	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_7_10_14	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_7_12_10	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_7_16_08	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_8_08_06	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_8_10_14	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_8_12_10	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_8_16_08	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_9_08_06	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_9_10_14	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_9_12_10	1
{panteleev2002_fig3a-user}	9	8	15	0	1	0	0	0	0	0	0	0	0	2_9_16_08	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	1_1_08_06	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	1_1_10_14	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	1_1_12_10	1
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	1_1_16_08	0
{perelson1993_fig11-user}	5	9	10	0	0.8888888888888888	0	0	0	0.1111111111111111	0	0	0	0	1_6_08_06	1
