model	average
{bindschadler2001_fig5b-user}	0.9954916354936605
{bindschadler2001_fig5b-user}	0.9949392248363469
{bindschadler2001_fig5b-user}	0.9947758409626977
{bindschadler2001_fig5b-user}	0.9941875574452961
{bindschadler2001_fig5b-user}	0.9939984780982483
{bindschadler2001_fig5b-user}	0.9932246476680622
{bindschadler2001_fig5b-user}	0.9930223873576649
{bindschadler2001_fig5b-user}	0.9922432236457912
{bindschadler2001_fig5b-user}	0.9965007301794784
{bindschadler2001_fig5b-user}	0.9960501834262645
{bindschadler2001_fig5b-user}	0.9959319369371984
{bindschadler2001_fig5b-user}	0.9954773097716216
{borghans1997_fig12a-user}	0.873064772536008
{borghans1997_fig12a-user}	0.8625473897502505
{borghans1997_fig12a-user}	0.8576040981085966
{borghans1997_fig12a-user}	0.8438318633119481
{borghans1997_fig12a-user}	0.9866376541663926
{borghans1997_fig12a-user}	0.9850713667211117
{borghans1997_fig12a-user}	0.9845739432916544
{borghans1997_fig12a-user}	0.9828554281142973
{borghans1997_fig12a-user}	0.9920081916111447
{borghans1997_fig12a-user}	0.990981046952921
{borghans1997_fig12a-user}	0.9907157042269156
{borghans1997_fig12a-user}	0.9896892180548396
{borghans1997_fig12a-user}	0.9892660392133317
{borghans1997_fig12a-user}	0.9878388781298251
{borghans1997_fig12a-user}	0.9875035451663638
{borghans1997_fig12a-user}	0.9861342845252081
{borghans1997_fig12a-user}	0.9937119029608176
{borghans1997_fig12a-user}	0.9928754206264333
{borghans1997_fig12a-user}	0.9926776725270492
{borghans1997_fig12a-user}	0.9918723228264719
{borghans1997_fig12a-user}	0.9177532261705799
{borghans1997_fig12a-user}	0.9110285324100127
{borghans1997_fig12a-user}	0.9074521208821695
{borghans1997_fig12a-user}	0.897859601255788
{borghans1997_fig12a-user}	0.9918703310475911
{borghans1997_fig12a-user}	0.990959005145302
{borghans1997_fig12a-user}	0.9906378034759216
{borghans1997_fig12a-user}	0.9895834622389558
{borghans1997_fig12a-user}	0.9951843943124321
{borghans1997_fig12a-user}	0.9945867627573675
{borghans1997_fig12a-user}	0.9944182915743297
{borghans1997_fig12a-user}	0.9937971008926981
{borghans1997_fig12a-user}	0.9935484142140499
{borghans1997_fig12a-user}	0.9927139543421344
{borghans1997_fig12a-user}	0.9925019635004398
{borghans1997_fig12a-user}	0.9916738904770461
{borghans1997_fig12a-user}	0.9962252591159193
{borghans1997_fig12a-user}	0.9957382565769137
{borghans1997_fig12a-user}	0.9956137333711893
{borghans1997_fig12a-user}	0.9951289576689767
{borghans1997_fig5-user}	0.891027434497753
{borghans1997_fig5-user}	0.8805012664729307
{borghans1997_fig5-user}	0.8767377306890259
{borghans1997_fig5-user}	0.8648193518848976
{borghans1997_fig5-user}	0.9882113348830291
{borghans1997_fig5-user}	0.9867082211954862
{borghans1997_fig5-user}	0.9863289966582129
{borghans1997_fig5-user}	0.9848461587612899
{borghans1997_fig5-user}	0.9927013823377729
{borghans1997_fig5-user}	0.9917218335614437
{borghans1997_fig5-user}	0.9915053115420857
{borghans1997_fig5-user}	0.9905894670395966
{borghans1997_fig5-user}	0.9901008866324673
{borghans1997_fig5-user}	0.9887458456281488
{borghans1997_fig5-user}	0.9884647502337086
{borghans1997_fig5-user}	0.9872295623724856
{borghans1997_fig5-user}	0.994156160884592
{borghans1997_fig5-user}	0.9933593789122559
{borghans1997_fig5-user}	0.9931915964694924
{borghans1997_fig5-user}	0.9924606511006034
{borghans1997_fig5-user}	0.9305887061489623
{borghans1997_fig5-user}	0.9238215177165465
{borghans1997_fig5-user}	0.9211981140740768
{borghans1997_fig5-user}	0.9131211072711274
{borghans1997_fig5-user}	0.9928743904752901
{borghans1997_fig5-user}	0.9919919972893456
{borghans1997_fig5-user}	0.9917512222357557
{borghans1997_fig5-user}	0.9908495787170299
{borghans1997_fig5-user}	0.9956136824171847
{borghans1997_fig5-user}	0.995039248075885
{borghans1997_fig5-user}	0.9949036400885236
{borghans1997_fig5-user}	0.9943519466580668
{borghans1997_fig5-user}	0.9940578837769103
{borghans1997_fig5-user}	0.9932603514590574
{borghans1997_fig5-user}	0.9930847596088785
{borghans1997_fig5-user}	0.9923402885196492
{borghans1997_fig5-user}	0.9964944982666608
{borghans1997_fig5-user}	0.996027113930852
{borghans1997_fig5-user}	0.9959226670522677
{borghans1997_fig5-user}	0.9954837735392176
{brands2002_fig2-user}	0.7344560341638355
{brands2002_fig2-user}	0.7117538545501132
{brands2002_fig2-user}	0.7058747453701716
{brands2002_fig2-user}	0.6848104345439314
{brands2002_fig2-user}	0.9626287680794174
{brands2002_fig2-user}	0.9574075446438499
{brands2002_fig2-user}	0.9564820784506082
{brands2002_fig2-user}	0.9520216408945926
{brands2002_fig2-user}	0.9760320686008219
{brands2002_fig2-user}	0.972564204827003
{brands2002_fig2-user}	0.971986627756257
{brands2002_fig2-user}	0.9690735835937557
{brands2002_fig2-user}	0.967434644563088
{brands2002_fig2-user}	0.9627410907204679
{brands2002_fig2-user}	0.9619831611845503
{brands2002_fig2-user}	0.9580922710908053
{brands2002_fig2-user}	0.9805626625367135
{brands2002_fig2-user}	0.977728762692085
{brands2002_fig2-user}	0.97726304083755
{brands2002_fig2-user}	0.974890250919255
{brands2002_fig2-user}	0.819085120467285
{brands2002_fig2-user}	0.8010981573992895
{brands2002_fig2-user}	0.7965366870500792
{brands2002_fig2-user}	0.7796054292819701
{brands2002_fig2-user}	0.9773923162875822
{brands2002_fig2-user}	0.9742166497857092
{brands2002_fig2-user}	0.9736283657665872
{brands2002_fig2-user}	0.970859832272483
{brands2002_fig2-user}	0.9856082083074785
{brands2002_fig2-user}	0.9835291142924564
{brands2002_fig2-user}	0.983168313818017
{brands2002_fig2-user}	0.981392411597344
{brands2002_fig2-user}	0.9803783804303755
{brands2002_fig2-user}	0.9775338219452794
{brands2002_fig2-user}	0.9770572722092755
{brands2002_fig2-user}	0.9746603430768135
{brands2002_fig2-user}	0.9883536273630039
{brands2002_fig2-user}	0.9866622826700682
{brands2002_fig2-user}	0.9863731726168434
{brands2002_fig2-user}	0.9849352021275395
{bucher2011_fig2-user}	0.7101034609885419
{bucher2011_fig2-user}	0.688171058215999
{bucher2011_fig2-user}	0.6806380484177097
{bucher2011_fig2-user}	0.657427118887464
{bucher2011_fig2-user}	0.9605809571173806
{bucher2011_fig2-user}	0.9554351906500526
{bucher2011_fig2-user}	0.9543097308215384
{bucher2011_fig2-user}	0.9495581523751264
{bucher2011_fig2-user}	0.9751828781924265
{bucher2011_fig2-user}	0.9717468699389776
{bucher2011_fig2-user}	0.9710829602997689
{bucher2011_fig2-user}	0.9680430962620924
{bucher2011_fig2-user}	0.9664826615188881
{bucher2011_fig2-user}	0.9618229111139527
{bucher2011_fig2-user}	0.9609682935671471
{bucher2011_fig2-user}	0.9569343833930887
{bucher2011_fig2-user}	0.9800359614996759
{bucher2011_fig2-user}	0.9772223911395554
{bucher2011_fig2-user}	0.9767015384904892
{bucher2011_fig2-user}	0.9742475099767496
{bucher2011_fig2-user}	0.8006875825842505
{bucher2011_fig2-user}	0.7833382787443162
{bucher2011_fig2-user}	0.7773567307743661
{bucher2011_fig2-user}	0.758521477889135
{bucher2011_fig2-user}	0.9760079388616396
{bucher2011_fig2-user}	0.9728867205433804
{bucher2011_fig2-user}	0.9721607124465295
{bucher2011_fig2-user}	0.9691925246579383
{bucher2011_fig2-user}	0.9850403514684207
{bucher2011_fig2-user}	0.9829849566926149
{bucher2011_fig2-user}	0.9825653642199152
{bucher2011_fig2-user}	0.9807040990013235
{bucher2011_fig2-user}	0.979744397125738
{bucher2011_fig2-user}	0.9769252620988782
{bucher2011_fig2-user}	0.9763828595054488
{bucher2011_fig2-user}	0.9738896535727549
{bucher2011_fig2-user}	0.9880035536617623
{bucher2011_fig2-user}	0.9863276972151365
{bucher2011_fig2-user}	0.986001189958048
{bucher2011_fig2-user}	0.984509010257738
{bungay2003_fig4-user}	0.39301576917804043
{bungay2003_fig4-user}	0.36811114362426806
{bungay2003_fig4-user}	0.3610783823736076
{bungay2003_fig4-user}	0.33868716084939215
{bungay2003_fig4-user}	0.8596604727402278
{bungay2003_fig4-user}	0.8506687022563908
{bungay2003_fig4-user}	0.8445658793418118
{bungay2003_fig4-user}	0.8298378900718482
{bungay2003_fig4-user}	0.9167016377724366
{bungay2003_fig4-user}	0.9102016078828731
{bungay2003_fig4-user}	0.9064971075521633
{bungay2003_fig4-user}	0.8968212128969653
{bungay2003_fig4-user}	0.8948811214290604
{bungay2003_fig4-user}	0.8861376858818586
{bungay2003_fig4-user}	0.8818628301244174
{bungay2003_fig4-user}	0.8700706464707182
{bungay2003_fig4-user}	0.9358911011022417
{bungay2003_fig4-user}	0.9303411023565127
{bungay2003_fig4-user}	0.9275837783799706
{bungay2003_fig4-user}	0.9199456661546954
{bungay2003_fig4-user}	0.5053280399064669
{bungay2003_fig4-user}	0.48136042100594717
{bungay2003_fig4-user}	0.47341442022660357
{bungay2003_fig4-user}	0.4495395575661628
{bungay2003_fig4-user}	0.9062659904715371
{bungay2003_fig4-user}	0.9007753709706285
{bungay2003_fig4-user}	0.8961218865689167
{bungay2003_fig4-user}	0.8855151636033273
{bungay2003_fig4-user}	0.9464102412866514
{bungay2003_fig4-user}	0.9424847710702629
{bungay2003_fig4-user}	0.9398680399551097
{bungay2003_fig4-user}	0.9333546587840589
{bungay2003_fig4-user}	0.9322644591606033
{bungay2003_fig4-user}	0.926812716087636
{bungay2003_fig4-user}	0.9237693750646621
{bungay2003_fig4-user}	0.9157246309630083
{bungay2003_fig4-user}	0.9593333148096358
{bungay2003_fig4-user}	0.9559925406333918
{bungay2003_fig4-user}	0.9540955684037797
{bungay2003_fig4-user}	0.9490782001497137
{bungay2006_fig3a-user}	0.5011861451647484
{bungay2006_fig3a-user}	0.47725824205197864
{bungay2006_fig3a-user}	0.46753989124450546
{bungay2006_fig3a-user}	0.4412019604149087
{bungay2006_fig3a-user}	0.9155124000834617
{bungay2006_fig3a-user}	0.9073301471213839
{bungay2006_fig3a-user}	0.9041616881327557
{bungay2006_fig3a-user}	0.8944283357885447
{bungay2006_fig3a-user}	0.9484980769251841
{bungay2006_fig3a-user}	0.942740133792405
{bungay2006_fig3a-user}	0.9409659666822149
{bungay2006_fig3a-user}	0.9348129162343644
{bungay2006_fig3a-user}	0.9324437796624794
{bungay2006_fig3a-user}	0.9247428372647494
{bungay2006_fig3a-user}	0.9225883271386291
{bungay2006_fig3a-user}	0.9147586668045126
{bungay2006_fig3a-user}	0.9592761638977927
{bungay2006_fig3a-user}	0.9544619124138082
{bungay2006_fig3a-user}	0.9531302038176331
{bungay2006_fig3a-user}	0.9482246605127047
{bungay2006_fig3a-user}	0.6192227429283053
{bungay2006_fig3a-user}	0.5976243070509362
{bungay2006_fig3a-user}	0.5878856050448885
{bungay2006_fig3a-user}	0.5619640343161844
{bungay2006_fig3a-user}	0.9465658750100197
{bungay2006_fig3a-user}	0.9414706353150553
{bungay2006_fig3a-user}	0.939287424638374
{bungay2006_fig3a-user}	0.9328285305556209
{bungay2006_fig3a-user}	0.9680935576335421
{bungay2006_fig3a-user}	0.9645857653496737
{bungay2006_fig3a-user}	0.9634082889135174
{bungay2006_fig3a-user}	0.9594793042707822
{bungay2006_fig3a-user}	0.9580057763183516
{bungay2006_fig3a-user}	0.9532139559488447
{bungay2006_fig3a-user}	0.9517746896220769
{bungay2006_fig3a-user}	0.9467037451476075
{bungay2006_fig3a-user}	0.9749607948531843
{bungay2006_fig3a-user}	0.9720489093614422
{bungay2006_fig3a-user}	0.9711773893583486
{bungay2006_fig3a-user}	0.968087857718704
{bungay2006_fig3b-user}	0.3713378276157459
{bungay2006_fig3b-user}	0.3464093580692675
{bungay2006_fig3b-user}	0.3399540870421002
{bungay2006_fig3b-user}	0.3184670476598882
{bungay2006_fig3b-user}	0.8421801849250332
{bungay2006_fig3b-user}	0.8328062108965113
{bungay2006_fig3b-user}	0.8260495184210344
{bungay2006_fig3b-user}	0.8101572565752563
{bungay2006_fig3b-user}	0.9057843688063565
{bungay2006_fig3b-user}	0.8990231033689096
{bungay2006_fig3b-user}	0.8947302201375594
{bungay2006_fig3b-user}	0.8839842746939031
{bungay2006_fig3b-user}	0.8821425852349208
{bungay2006_fig3b-user}	0.8730415746714801
{bungay2006_fig3b-user}	0.868138904829826
{bungay2006_fig3b-user}	0.8551751574825759
{bungay2006_fig3b-user}	0.927663628264665
{bungay2006_fig3b-user}	0.921871324033934
{bungay2006_fig3b-user}	0.91864245775655
{bungay2006_fig3b-user}	0.9101134703255397
{bungay2006_fig3b-user}	0.48184648722179024
{bungay2006_fig3b-user}	0.4573123041015398
{bungay2006_fig3b-user}	0.44992150499550004
{bungay2006_fig3b-user}	0.42666806267663704
{bungay2006_fig3b-user}	0.8930010312532388
{bungay2006_fig3b-user}	0.8873114073148191
{bungay2006_fig3b-user}	0.8820037168565725
{bungay2006_fig3b-user}	0.8702850091265396
{bungay2006_fig3b-user}	0.938753764078326
{bungay2006_fig3b-user}	0.9346857392538389
{bungay2006_fig3b-user}	0.9315965081522251
{bungay2006_fig3b-user}	0.9242443062825878
{bungay2006_fig3b-user}	0.9232689451085725
{bungay2006_fig3b-user}	0.9175937703677047
{bungay2006_fig3b-user}	0.914034380835384
{bungay2006_fig3b-user}	0.9050424928546938
{bungay2006_fig3b-user}	0.9537231651874403
{bungay2006_fig3b-user}	0.9502438045390177
{bungay2006_fig3b-user}	0.9479907621182868
{bungay2006_fig3b-user}	0.9423160992324799
{butenas2004_fig1-user}	0.6177750447050034
{butenas2004_fig1-user}	0.5944237049271951
{butenas2004_fig1-user}	0.5851158437668954
{butenas2004_fig1-user}	0.558953944562101
{butenas2004_fig1-user}	0.9434188192123142
{butenas2004_fig1-user}	0.936630238629534
{butenas2004_fig1-user}	0.9348873446308289
{butenas2004_fig1-user}	0.9282225935391287
{butenas2004_fig1-user}	0.9645327754971438
{butenas2004_fig1-user}	0.9599052728423706
{butenas2004_fig1-user}	0.9588944331021797
{butenas2004_fig1-user}	0.9546205165464985
{butenas2004_fig1-user}	0.952533947807787
{butenas2004_fig1-user}	0.9463117611821312
{butenas2004_fig1-user}	0.9450363703800017
{butenas2004_fig1-user}	0.9394515697835327
{butenas2004_fig1-user}	0.9715323384960975
{butenas2004_fig1-user}	0.9677136356873268
{butenas2004_fig1-user}	0.9669294646263222
{butenas2004_fig1-user}	0.9634798978250818
{butenas2004_fig1-user}	0.7255575750720447
{butenas2004_fig1-user}	0.7056479228068
{butenas2004_fig1-user}	0.6975926459474795
{butenas2004_fig1-user}	0.6744944535758318
{butenas2004_fig1-user}	0.9651068951378481
{butenas2004_fig1-user}	0.9609236522074525
{butenas2004_fig1-user}	0.9597739055630022
{butenas2004_fig1-user}	0.9555147644809338
{butenas2004_fig1-user}	0.9784148493993925
{butenas2004_fig1-user}	0.9756168221245829
{butenas2004_fig1-user}	0.9749666725031922
{butenas2004_fig1-user}	0.9723069777375112
{butenas2004_fig1-user}	0.9710082210068564
{butenas2004_fig1-user}	0.9671873785045467
{butenas2004_fig1-user}	0.9663619581114928
{butenas2004_fig1-user}	0.9628424318401269
{butenas2004_fig1-user}	0.9827530836563263
{butenas2004_fig1-user}	0.9804580300157951
{butenas2004_fig1-user}	0.9799587305599117
{butenas2004_fig1-user}	0.9778321604740565
{chance1943_fig12-user}	0.7618582609661315
{chance1943_fig12-user}	0.7396538749904646
{chance1943_fig12-user}	0.7347344674687486
{chance1943_fig12-user}	0.7153518915898418
{chance1943_fig12-user}	0.9668292648068824
{chance1943_fig12-user}	0.9620601279272212
{chance1943_fig12-user}	0.9612766245039259
{chance1943_fig12-user}	0.9573001950786997
{chance1943_fig12-user}	0.9786458729659765
{chance1943_fig12-user}	0.9754963142518462
{chance1943_fig12-user}	0.9749984337538163
{chance1943_fig12-user}	0.9723949958509034
{chance1943_fig12-user}	0.9708967025683072
{chance1943_fig12-user}	0.9666254003896946
{chance1943_fig12-user}	0.9659660166503643
{chance1943_fig12-user}	0.9624716179145684
{chance1943_fig12-user}	0.9826542879497768
{chance1943_fig12-user}	0.9800859091647562
{chance1943_fig12-user}	0.9796811316090375
{chance1943_fig12-user}	0.9775580049191639
{chance1943_fig12-user}	0.8397244645352102
{chance1943_fig12-user}	0.8225409901382831
{chance1943_fig12-user}	0.8187824316792042
{chance1943_fig12-user}	0.8035113501625659
{chance1943_fig12-user}	0.9800163522127152
{chance1943_fig12-user}	0.9771265955452478
{chance1943_fig12-user}	0.9766331824173093
{chance1943_fig12-user}	0.9741818882735714
{chance1943_fig12-user}	0.9872141421854208
{chance1943_fig12-user}	0.9853304898798849
{chance1943_fig12-user}	0.9850216597622478
{chance1943_fig12-user}	0.9834420094924334
{chance1943_fig12-user}	0.9825170655804014
{chance1943_fig12-user}	0.9799376448209353
{chance1943_fig12-user}	0.9795259858496749
{chance1943_fig12-user}	0.9773850883139569
{chance1943_fig12-user}	0.989631059916718
{chance1943_fig12-user}	0.9881012382501803
{chance1943_fig12-user}	0.9878514487041252
{chance1943_fig12-user}	0.9865697973174337
{chassagnole2002_fig4-user}	0.8086978409351705
{chassagnole2002_fig4-user}	0.7936355562648052
{chassagnole2002_fig4-user}	0.7869989041083378
{chassagnole2002_fig4-user}	0.7683048801032769
{chassagnole2002_fig4-user}	0.9783014364677485
{chassagnole2002_fig4-user}	0.9757154870859112
{chassagnole2002_fig4-user}	0.9749428539073282
{chassagnole2002_fig4-user}	0.9721919466413016
{chassagnole2002_fig4-user}	0.9869139383711261
{chassagnole2002_fig4-user}	0.9852026308702391
{chassagnole2002_fig4-user}	0.9847868020489872
{chassagnole2002_fig4-user}	0.9831220264552516
{chassagnole2002_fig4-user}	0.982442867480859
{chassagnole2002_fig4-user}	0.9800797864179012
{chassagnole2002_fig4-user}	0.9795559531507104
{chassagnole2002_fig4-user}	0.9773446476912371
{chassagnole2002_fig4-user}	0.9896759344141153
{chassagnole2002_fig4-user}	0.9882792260718316
{chassagnole2002_fig4-user}	0.9879682872953687
{chassagnole2002_fig4-user}	0.9866565306060368
{chassagnole2002_fig4-user}	0.8729467699051446
{chassagnole2002_fig4-user}	0.862659407528243
{chassagnole2002_fig4-user}	0.8576202895125311
{chassagnole2002_fig4-user}	0.8438129886906655
{chassagnole2002_fig4-user}	0.986756703456688
{chassagnole2002_fig4-user}	0.9852352623357747
{chassagnole2002_fig4-user}	0.9847330614708418
{chassagnole2002_fig4-user}	0.9830312434706258
{chassagnole2002_fig4-user}	0.9920971652551696
{chassagnole2002_fig4-user}	0.9910940507646594
{chassagnole2002_fig4-user}	0.9908287904137897
{chassagnole2002_fig4-user}	0.9898156939384359
{chassagnole2002_fig4-user}	0.9894126604889457
{chassagnole2002_fig4-user}	0.9880177699567603
{chassagnole2002_fig4-user}	0.9876845427609644
{chassagnole2002_fig4-user}	0.9863364996128998
{chassagnole2002_fig4-user}	0.9937901045198735
{chassagnole2002_fig4-user}	0.9929719843043859
{chassagnole2002_fig4-user}	0.9927753536875497
{chassagnole2002_fig4-user}	0.9919820244089131
{chassagnole2002_fig5-user}	0.8086978409351705
{chassagnole2002_fig5-user}	0.7936355562648052
{chassagnole2002_fig5-user}	0.7869989041083378
{chassagnole2002_fig5-user}	0.7683048801032769
{chassagnole2002_fig5-user}	0.9783014364677485
{chassagnole2002_fig5-user}	0.9757154870859112
{chassagnole2002_fig5-user}	0.9749428539073282
{chassagnole2002_fig5-user}	0.9721919466413016
{chassagnole2002_fig5-user}	0.9869139383711261
{chassagnole2002_fig5-user}	0.9852026308702391
{chassagnole2002_fig5-user}	0.9847868020489872
{chassagnole2002_fig5-user}	0.9831220264552516
{chassagnole2002_fig5-user}	0.982442867480859
{chassagnole2002_fig5-user}	0.9800797864179012
{chassagnole2002_fig5-user}	0.9795559531507104
{chassagnole2002_fig5-user}	0.9773446476912371
{chassagnole2002_fig5-user}	0.9896759344141153
{chassagnole2002_fig5-user}	0.9882792260718316
{chassagnole2002_fig5-user}	0.9879682872953687
{chassagnole2002_fig5-user}	0.9866565306060368
{chassagnole2002_fig5-user}	0.8729467699051446
{chassagnole2002_fig5-user}	0.862659407528243
{chassagnole2002_fig5-user}	0.8576202895125311
{chassagnole2002_fig5-user}	0.8438129886906655
{chassagnole2002_fig5-user}	0.986756703456688
{chassagnole2002_fig5-user}	0.9852352623357747
{chassagnole2002_fig5-user}	0.9847330614708418
{chassagnole2002_fig5-user}	0.9830312434706258
{chassagnole2002_fig5-user}	0.9920971652551696
{chassagnole2002_fig5-user}	0.9910940507646594
{chassagnole2002_fig5-user}	0.9908287904137897
{chassagnole2002_fig5-user}	0.9898156939384359
{chassagnole2002_fig5-user}	0.9894126604889457
{chassagnole2002_fig5-user}	0.9880177699567603
{chassagnole2002_fig5-user}	0.9876845427609644
{chassagnole2002_fig5-user}	0.9863364996128998
{chassagnole2002_fig5-user}	0.9937901045198735
{chassagnole2002_fig5-user}	0.9929719843043859
{chassagnole2002_fig5-user}	0.9927753536875497
{chassagnole2002_fig5-user}	0.9919820244089131
{delcontezerail2008_fig4-user}	0.8528069056223443
{delcontezerail2008_fig4-user}	0.8384786529340151
{delcontezerail2008_fig4-user}	0.8338692666147662
{delcontezerail2008_fig4-user}	0.8186458528799728
{delcontezerail2008_fig4-user}	0.9831229261776937
{delcontezerail2008_fig4-user}	0.980793040655951
{delcontezerail2008_fig4-user}	0.9803007787887115
{delcontezerail2008_fig4-user}	0.9781583013125323
{delcontezerail2008_fig4-user}	0.989573991094967
{delcontezerail2008_fig4-user}	0.9880535805125688
{delcontezerail2008_fig4-user}	0.9877753741261371
{delcontezerail2008_fig4-user}	0.9864467005886217
{delcontezerail2008_fig4-user}	0.9858440088864322
{delcontezerail2008_fig4-user}	0.983748830823211
{delcontezerail2008_fig4-user}	0.9833889733569245
{delcontezerail2008_fig4-user}	0.9815998733427451
{delcontezerail2008_fig4-user}	0.9916914242057756
{delcontezerail2008_fig4-user}	0.990458353967993
{delcontezerail2008_fig4-user}	0.9902444674211172
{delcontezerail2008_fig4-user}	0.9891861527882859
{delcontezerail2008_fig4-user}	0.905128410692031
{delcontezerail2008_fig4-user}	0.8954316831962157
{delcontezerail2008_fig4-user}	0.892142106884073
{delcontezerail2008_fig4-user}	0.8814030572548467
{delcontezerail2008_fig4-user}	0.9898501150426502
{delcontezerail2008_fig4-user}	0.9884771416100554
{delcontezerail2008_fig4-user}	0.9881644220805412
{delcontezerail2008_fig4-user}	0.9868613679257265
{delcontezerail2008_fig4-user}	0.9937745099824391
{delcontezerail2008_fig4-user}	0.9928828011753159
{delcontezerail2008_fig4-user}	0.9927088733520795
{delcontezerail2008_fig4-user}	0.9919106858606571
{delcontezerail2008_fig4-user}	0.9915508093791683
{delcontezerail2008_fig4-user}	0.990315092333334
{delcontezerail2008_fig4-user}	0.9900905989449493
{delcontezerail2008_fig4-user}	0.9890129824171813
{delcontezerail2008_fig4-user}	0.9950510283018201
{delcontezerail2008_fig4-user}	0.9943287175154846
{delcontezerail2008_fig4-user}	0.9941959494376668
{delcontezerail2008_fig4-user}	0.9935629774593464
{dupont1992_fig4-user}	0.8628679735402964
{dupont1992_fig4-user}	0.8537359082097857
{dupont1992_fig4-user}	0.8478316673426736
{dupont1992_fig4-user}	0.8333524118160761
{dupont1992_fig4-user}	0.9860193701324158
{dupont1992_fig4-user}	0.9846463611634181
{dupont1992_fig4-user}	0.9840093591577617
{dupont1992_fig4-user}	0.98216286069836
{dupont1992_fig4-user}	0.9920735897106623
{dupont1992_fig4-user}	0.9911561040517372
{dupont1992_fig4-user}	0.9908423200762577
{dupont1992_fig4-user}	0.9897935512501798
{dupont1992_fig4-user}	0.9895594546992537
{dupont1992_fig4-user}	0.9882716181697897
{dupont1992_fig4-user}	0.9878905409336683
{dupont1992_fig4-user}	0.9865190268936888
{dupont1992_fig4-user}	0.9939412749592573
{dupont1992_fig4-user}	0.9931905257190766
{dupont1992_fig4-user}	0.9929685903904597
{dupont1992_fig4-user}	0.9921684405152247
{dupont1992_fig4-user}	0.908503615476183
{dupont1992_fig4-user}	0.9028951902711693
{dupont1992_fig4-user}	0.8983699434725607
{dupont1992_fig4-user}	0.887899835520245
{dupont1992_fig4-user}	0.9913561314701246
{dupont1992_fig4-user}	0.990571988733116
{dupont1992_fig4-user}	0.9901502505159445
{dupont1992_fig4-user}	0.9889971044157714
{dupont1992_fig4-user}	0.9951716595899944
{dupont1992_fig4-user}	0.9946450382632157
{dupont1992_fig4-user}	0.9944409617164242
{dupont1992_fig4-user}	0.9937983266254141
{dupont1992_fig4-user}	0.9936716850852851
{dupont1992_fig4-user}	0.9929273533801262
{dupont1992_fig4-user}	0.9926808248141357
{dupont1992_fig4-user}	0.9918431452914893
{dupont1992_fig4-user}	0.9963337907117202
{dupont1992_fig4-user}	0.9959019073247094
{dupont1992_fig4-user}	0.9957588738602738
{dupont1992_fig4-user}	0.9952725596809265
{essunger1994_fig2-2}	0.7753319288890945
{essunger1994_fig2-2}	0.7551632424622241
{essunger1994_fig2-2}	0.7494222007303883
{essunger1994_fig2-2}	0.7296462296528108
{essunger1994_fig2-2}	0.9708647820467312
{essunger1994_fig2-2}	0.9668203507370078
{essunger1994_fig2-2}	0.9660490819063152
{essunger1994_fig2-2}	0.962490881913221
{essunger1994_fig2-2}	0.9815527225389156
{essunger1994_fig2-2}	0.9788858139868225
{essunger1994_fig2-2}	0.9784215764227485
{essunger1994_fig2-2}	0.976141920112019
{essunger1994_fig2-2}	0.9749293230514766
{essunger1994_fig2-2}	0.9712941392305252
{essunger1994_fig2-2}	0.9706871099381313
{essunger1994_fig2-2}	0.9676300938394189
{essunger1994_fig2-2}	0.9851234900485599
{essunger1994_fig2-2}	0.982950204213794
{essunger1994_fig2-2}	0.9825819586262039
{essunger1994_fig2-2}	0.9807395770929624
{essunger1994_fig2-2}	0.8502432515685109
{essunger1994_fig2-2}	0.8351706221412474
{essunger1994_fig2-2}	0.8308624377414795
{essunger1994_fig2-2}	0.815742784093375
{essunger1994_fig2-2}	0.9824175431394222
{essunger1994_fig2-2}	0.9799872323105446
{essunger1994_fig2-2}	0.9794978102909644
{essunger1994_fig2-2}	0.9773084362491092
{essunger1994_fig2-2}	0.9889450637138071
{essunger1994_fig2-2}	0.9873592799632095
{essunger1994_fig2-2}	0.9870695093552995
{essunger1994_fig2-2}	0.985688083866266
{essunger1994_fig2-2}	0.9849466451097078
{essunger1994_fig2-2}	0.9827664095738325
{essunger1994_fig2-2}	0.9823863729957838
{essunger1994_fig2-2}	0.9805203010819988
{essunger1994_fig2-2}	0.9911036450682567
{essunger1994_fig2-2}	0.9898154614440663
{essunger1994_fig2-2}	0.9895870678120068
{essunger1994_fig2-2}	0.9884763285122615
{essunger1994_fig4}	0.8089546744421956
{essunger1994_fig4}	0.7909317557966395
{essunger1994_fig4}	0.785740925006748
{essunger1994_fig4}	0.767804085445517
{essunger1994_fig4}	0.9763915695322876
{essunger1994_fig4}	0.9731323394428131
{essunger1994_fig4}	0.9724871997464773
{essunger1994_fig4}	0.9695754719236883
{essunger1994_fig4}	0.9851144005699647
{essunger1994_fig4}	0.9829766023581318
{essunger1994_fig4}	0.982591948732273
{essunger1994_fig4}	0.9807418367920792
{essunger1994_fig4}	0.9797536140548895
{essunger1994_fig4}	0.9768270137596529
{essunger1994_fig4}	0.9763235480203778
{essunger1994_fig4}	0.9738340672129694
{essunger1994_fig4}	0.9880111113149047
{essunger1994_fig4}	0.9862716414765064
{essunger1994_fig4}	0.9859676959634552
{essunger1994_fig4}	0.984476629287032
{essunger1994_fig4}	0.8746239788955924
{essunger1994_fig4}	0.8617190707098444
{essunger1994_fig4}	0.857915559220432
{essunger1994_fig4}	0.8446929535126684
{essunger1994_fig4}	0.9857732504444381
{essunger1994_fig4}	0.98382872679527
